Planet_Name,Habitabilty_Probability
Kepler-757 b,0.7421645423989238
Kepler-1312 c,0.7421638634402474
Kepler-1312 c,0.7421638634402474
Kepler-1312 c,0.7421638634402474
Kepler-1591 b,0.7412867156436843
Kepler-192 d,0.7412201343673008
Kepler-192 d,0.7412201343673008
Kepler-192 d,0.7412201343673008
Kepler-1263 b,0.7365329987775917
Kepler-1263 b,0.7365329987775917
Kepler-1263 b,0.7365329987775917
Kepler-226 d,0.7347807697020954
Kepler-226 d,0.7347807697020954
Kepler-226 d,0.7347807697020954
Kepler-285 c,0.7342534536171291
Kepler-285 c,0.7342534536171291
Kepler-285 c,0.7342534536171291
Kepler-1961 b,0.7301835522967945
Kepler-1961 b,0.7301835522967945
Kepler-1961 b,0.7301835522967945
Kepler-1589 b,0.7295818811196543
Kepler-1589 b,0.7295818811196543
Kepler-1589 b,0.7295818811196543
Kepler-1553 b,0.7292086775635858
Kepler-1553 b,0.7292086775635858
Kepler-1553 b,0.7292086775635858
Kepler-282 b,0.728351348593844
Kepler-282 b,0.728351348593844
Kepler-282 b,0.728351348593844
Kepler-1994 b,0.7270165637263405
Kepler-1994 b,0.7270165637263405
Kepler-1994 b,0.7270165637263405
Kepler-1563 b,0.7267533173163437
Kepler-1705 b,0.7267075272690525
Kepler-1705 b,0.7267075272690525
Kepler-1402 b,0.7256282805499714
Kepler-1402 b,0.7256282805499714
Kepler-1402 b,0.7256282805499714
Kepler-1278 b,0.7254489304333256
Kepler-605 b,0.7242822150698909
Kepler-605 b,0.7242822150698909
Kepler-605 b,0.7242822150698909
Kepler-1884 b,0.7229751140011547
Kepler-1884 b,0.7229751140011547
Kepler-1884 b,0.7229751140011547
Kepler-324 b,0.7218281366491989
Kepler-324 b,0.7218281366491989
Kepler-324 b,0.7218281366491989
Kepler-1559 b,0.7181052754791847
Kepler-1559 b,0.7181052754791847
Kepler-1559 b,0.7181052754791847
Kepler-1139 b,0.7177066538481178
Kepler-1139 b,0.7177066538481178
Kepler-1139 b,0.7177066538481178
Kepler-605 c,0.7174805524072467
Kepler-605 c,0.7174805524072467
Kepler-605 c,0.7174805524072467
Kepler-362 b,0.7156955848929062
Kepler-362 b,0.7156955848929062
Kepler-362 b,0.7156955848929062
Kepler-238 b,0.7156450010358975
Kepler-238 b,0.7156450010358975
Kepler-238 b,0.7156450010358975
Kepler-185 b,0.7132111570921835
Kepler-185 b,0.7132111570921835
Kepler-185 b,0.7132111570921835
Kepler-1583 b,0.7128327044286117
Kepler-1583 b,0.7128327044286117
Kepler-1583 b,0.7128327044286117
Kepler-1867 b,0.7128177354989509
Kepler-1867 b,0.7128177354989509
Kepler-1867 b,0.7128177354989509
Kepler-1349 b,0.7111915364717174
Kepler-1349 b,0.7111915364717174
Kepler-1349 b,0.7111915364717174
Kepler-1611 b,0.7102910899023712
Kepler-1611 b,0.7102910899023712
Kepler-1611 b,0.7102910899023712
Kepler-119 c,0.7091422799754378
Kepler-1695 b,0.7083785165261327
KOI-3503 c,0.7080896539284975
KOI-3503 b,0.7080896539284975
KOI-3503 c,0.7080896539284975
KOI-3503 b,0.7080896539284975
KOI-3503 b,0.7080896539284975
Kepler-1235 b,0.7069456076553035
Kepler-1235 b,0.7069456076553035
Kepler-1235 b,0.7069456076553035
Kepler-1424 b,0.7069369517562104
Kepler-1424 b,0.7069369517562104
Kepler-1424 b,0.7069369517562104
Kepler-1877 b,0.7055452019647275
Kepler-1877 b,0.7055452019647275
Kepler-1877 b,0.7055452019647275
Kepler-250 b,0.7055129877752129
Kepler-250 b,0.7055129877752129
Kepler-250 b,0.7055129877752129
Kepler-154 e,0.7051414560911516
Kepler-154 e,0.7051414560911516
Kepler-154 e,0.7051414560911516
Kepler-1420 b,0.7049239906362197
Kepler-1420 b,0.7049239906362197
Kepler-1420 b,0.7049239906362197
Kepler-495 c,0.7016717206433176
Kepler-495 c,0.7016717206433176
Kepler-495 c,0.7016717206433176
Kepler-59 b,0.7008062961947908
Kepler-59 b,0.7008062961947908
Kepler-59 b,0.7008062961947908
Kepler-763 b,0.7005834399030533
Kepler-763 b,0.7005834399030533
Kepler-763 b,0.7005834399030533
Kepler-1629 b,0.6992736128114252
Kepler-1371 b,0.6990757941441744
Kepler-1371 b,0.6990757941441744
Kepler-1371 b,0.6990757941441744
Kepler-1235 b,0.6981178710753819
Kepler-1602 b,0.6978758828621369
Kepler-1602 b,0.6978758828621369
Kepler-1602 b,0.6978758828621369
Kepler-1579 b,0.697410842119764
Kepler-1579 b,0.697410842119764
Kepler-1579 b,0.697410842119764
Kepler-1579 b,0.697410842119764
Kepler-1284 b,0.6967792669542746
Kepler-1284 b,0.6967792669542746
Kepler-1284 b,0.6967792669542746
Kepler-1293 b,0.6959501678385308
Kepler-1371 c,0.6955513384999805
Kepler-1371 c,0.6955513384999805
Kepler-1371 c,0.6955513384999805
Kepler-339 d,0.6955131291275808
Kepler-339 d,0.6955131291275808
Kepler-339 d,0.6955131291275808
Kepler-1565 b,0.6953621885690151
Kepler-1565 b,0.6953621885690151
Kepler-1565 b,0.6953621885690151
Kepler-312 b,0.6952195283763899
Kepler-1693 b,0.6948218091991566
Kepler-1693 b,0.6948218091991566
Kepler-1693 b,0.6948218091991566
Kepler-1968 b,0.6937623785462125
Kepler-1968 b,0.6937623785462125
Kepler-1968 b,0.6937623785462125
Kepler-882 b,0.692370288000768
K2-413 c,0.6919149673487536
Kepler-1149 b,0.6916738999908253
Kepler-1149 b,0.6916738999908253
Kepler-1149 b,0.6916738999908253
Kepler-1425 b,0.6915523238070637
Kepler-1425 b,0.6915523238070637
Kepler-1425 b,0.6915523238070637
Kepler-882 b,0.691549168490158
Kepler-882 b,0.691549168490158
Kepler-882 b,0.691549168490158
Kepler-1965 b,0.6912756965003042
Kepler-1965 b,0.6912756965003042
Kepler-1965 b,0.6912756965003042
Kepler-1157 b,0.6912604463745755
Kepler-1633 b,0.6908883159788735
Kepler-1633 b,0.6908883159788735
Kepler-1332 b,0.6903250830840537
Kepler-1332 b,0.6903250830840537
Kepler-1332 b,0.6903250830840537
Kepler-1850 b,0.6898966722499352
Kepler-1850 b,0.6898966722499352
Kepler-1850 b,0.6898966722499352
Kepler-1441 b,0.6898147338517842
Kepler-1441 b,0.6898147338517842
Kepler-1441 b,0.6898147338517842
Kepler-124 b,0.6893236146330061
Kepler-124 b,0.6893236146330061
Kepler-124 b,0.6893236146330061
Kepler-345 b,0.6890541305589024
Kepler-345 b,0.6890541305589024
Kepler-345 b,0.6890541305589024
Kepler-1961 b,0.6881709851261862
Kepler-290 d,0.6867291191637147
Kepler-290 d,0.6867291191637147
Kepler-290 d,0.6867291191637147
Kepler-373 c,0.6866257013179896
Kepler-373 c,0.6866257013179896
Kepler-373 c,0.6866257013179896
Kepler-1331 b,0.6866067726636872
Kepler-1923 b,0.6862679419190436
Kepler-1923 b,0.6862679419190436
Kepler-1923 b,0.6862679419190436
Kepler-1371 c,0.6857064870779697
Kepler-1351 b,0.6852430331700254
Kepler-1371 b,0.6850632877942211
Kepler-1222 b,0.6850160113829483
Kepler-1222 b,0.6850160113829483
Kepler-1222 b,0.6850160113829483
Kepler-1566 b,0.6844469540361874
Kepler-1566 b,0.6844469540361874
Kepler-1566 b,0.6844469540361874
Kepler-1351 b,0.684355879423976
Kepler-1351 b,0.684355879423976
Kepler-1351 b,0.684355879423976
Kepler-450 d,0.6843132677860297
Kepler-808 b,0.6830921924369817
Kepler-808 b,0.6830921924369817
Kepler-808 b,0.6830921924369817
K2-413 b,0.6823500733863642
Kepler-290 d,0.6823298326995341
Kepler-1910 b,0.6822852642759245
Kepler-388 b,0.6822405250646607
Kepler-1694 b,0.6813224040435232
Kepler-1694 b,0.6813224040435232
Kepler-1694 b,0.6813224040435232
Kepler-388 b,0.6809755185479203
Kepler-388 b,0.6809755185479203
Kepler-388 b,0.6809755185479203
Kepler-404 b,0.6802574957776537
Kepler-404 b,0.6802574957776537
Kepler-1873 b,0.680252083329724
Kepler-1873 b,0.680252083329724
Kepler-1873 b,0.680252083329724
Kepler-1157 b,0.6800740408955845
Kepler-1157 b,0.6800740408955845
Kepler-1157 b,0.6800740408955845
K2-414 c,0.6789298327346011
Kepler-1619 b,0.6789162632631682
Kepler-1619 b,0.6789162632631682
Kepler-1619 b,0.6789162632631682
Kepler-1430 b,0.6787911386394554
Kepler-1430 b,0.6787911386394554
Kepler-1430 b,0.6787911386394554
Kepler-2001 b,0.6786467185298801
Kepler-2001 b,0.6786467185298801
Kepler-2001 b,0.6786467185298801
Kepler-352 d,0.6783203005686184
Kepler-352 d,0.6783203005686184
Kepler-352 d,0.6783203005686184
Kepler-1939 b,0.6782295117301856
Kepler-1860 b,0.6776570790260787
Kepler-1860 b,0.6776570790260787
Kepler-1860 b,0.6776570790260787
Kepler-1200 b,0.6773596277992577
Kepler-1200 b,0.6773596277992577
Kepler-1200 b,0.6773596277992577
Kepler-1200 b,0.6773596277992577
Kepler-1173 b,0.6771898732540943
Kepler-1173 b,0.6771898732540943
Kepler-1173 b,0.6771898732540943
Kepler-1953 b,0.6765585220985995
Kepler-1953 b,0.6765585220985995
Kepler-1953 b,0.6765585220985995
Kepler-1953 b,0.675883644707559
Kepler-342 e,0.675830097426677
Kepler-342 e,0.675830097426677
Kepler-342 e,0.675830097426677
Kepler-1579 b,0.675802244370316
Kepler-1809 b,0.6757399328133384
Kepler-1809 b,0.6757399328133384
Kepler-1809 b,0.6757399328133384
Kepler-1909 b,0.6752898346538246
Kepler-1909 b,0.6752898346538246
Kepler-1909 b,0.6752898346538246
Kepler-1430 b,0.6752669779935563
Kepler-32 f,0.6749602448303009
Kepler-1420 b,0.6747232186049417
Kepler-398 d,0.6743926501081444
Kepler-398 d,0.6743926501081444
Kepler-398 d,0.6743926501081444
K2-384 b,0.6740729623699246
K2-407 b,0.6735040331519803
Kepler-398 b,0.6734985734843147
Kepler-398 b,0.6734985734843147
Kepler-398 b,0.6734985734843147
Kepler-1346 b,0.6728937228781773
Kepler-1346 b,0.6728937228781773
Kepler-1346 b,0.6728937228781773
Kepler-1939 b,0.6725783683265399
Kepler-1939 b,0.6725783683265399
Kepler-1939 b,0.6725783683265399
K2-414 b,0.6721619036283921
Kepler-1352 b,0.6719648952887972
Kepler-1352 b,0.6719648952887972
Kepler-1352 b,0.6719648952887972
Kepler-1598 b,0.6719648952887972
Kepler-1598 b,0.6719648952887972
Kepler-1598 b,0.6719648952887972
Kepler-1909 b,0.671765674007926
Kepler-144 b,0.6710025541696154
Kepler-144 b,0.6710025541696154
Kepler-144 b,0.6710025541696154
Kepler-1367 b,0.6709261600712337
Kepler-452 b,0.6705471469184606
Kepler-1547 b,0.6704054532572091
Kepler-1547 b,0.6704054532572091
Kepler-1547 b,0.6704054532572091
K2-343 b,0.6698269411990405
K2-343 c,0.6695243875552331
Kepler-1248 b,0.6692040079668408
Kepler-1087 b,0.6691930238096644
L 98-59 b,0.6686702689706469
K2-407 b,0.6678150730183997
Kepler-1053 b,0.6676372136489087
Kepler-1053 b,0.6676372136489087
Kepler-1053 b,0.6676372136489087
Kepler-1173 b,0.6675226470606502
Kepler-1284 b,0.6671418272000128
K2-400 b,0.6671332673943512
Kepler-1320 b,0.667060229449022
Kepler-1071 b,0.667008403702333
Kepler-1071 b,0.667008403702333
Kepler-1071 b,0.667008403702333
Kepler-1873 b,0.6668791199857804
Kepler-853 b,0.6666275791751223
Kepler-853 b,0.6666275791751223
Kepler-853 b,0.6666275791751223
Kepler-1003 b,0.6660684892319243
Kepler-1169 b,0.6656587246133246
Kepler-1387 b,0.6641985247242682
K2-400 b,0.6641210942396831
EPIC 201757695.02,0.6638948963203695
Kepler-1895 b,0.6636119040504795
Kepler-1376 b,0.6634008472202926
Kepler-1376 b,0.6634008472202926
Kepler-1376 b,0.6634008472202926
Kepler-1987 c,0.663242502718251
Kepler-1987 b,0.663242502718251
Kepler-1987 b,0.663242502718251
Kepler-1987 b,0.663242502718251
Kepler-1095 b,0.6627248655772413
Kepler-1095 b,0.6627248655772413
Kepler-1095 b,0.6627248655772413
Kepler-1338 b,0.6625700748947044
Kepler-1338 b,0.6625700748947044
Kepler-1338 b,0.6625700748947044
Kepler-1601 b,0.6617401797208429
Kepler-1601 b,0.6617401797208429
Kepler-1601 b,0.6617401797208429
Kepler-1193 b,0.6608145313174474
Kepler-1193 b,0.6608145313174474
Kepler-1193 b,0.6608145313174474
Kepler-130 b,0.6607416120169677
L 98-59 c,0.660696671677292
Kepler-1987 b,0.659718342072352
Kepler-154 f,0.6593037148384792
Kepler-154 f,0.6593037148384792
Kepler-154 f,0.6593037148384792
Kepler-2001 b,0.6591664860889425
Kepler-1867 b,0.6590898089253919
Kepler-444 f,0.658336813824286
Kepler-444 f,0.658336813824286
Kepler-444 f,0.658336813824286
Kepler-1487 b,0.6576092752138614
Kepler-1487 b,0.6576092752138614
Kepler-1487 b,0.6576092752138614
Kepler-1692 b,0.6575536488971888
Kepler-1692 b,0.6575536488971888
Kepler-1692 b,0.6575536488971888
Kepler-808 b,0.6574684742006521
TOI-1680 b,0.6568948884532442
K2-354 b,0.6558262915669729
Kepler-444 e,0.6555820600401894
Kepler-444 e,0.6555820600401894
Kepler-444 e,0.6555820600401894
Kepler-444 b,0.6555300889055341
Kepler-444 b,0.6555300889055341
Kepler-1367 b,0.6554819590073283
Kepler-1146 b,0.6553652074998486
Kepler-1594 b,0.6552595957134862
Kepler-1594 b,0.6552595957134862
Kepler-1594 b,0.6552595957134862
Kepler-1558 b,0.6551871667993562
KOI-1831 d,0.6551144346505302
KOI-1831 d,0.6551144346505302
KOI-1831 d,0.6551144346505302
Kepler-444 c,0.6549073241246965
Kepler-444 d,0.6549073241246965
Kepler-444 d,0.6549073241246965
Kepler-444 d,0.6549073241246965
Kepler-444 c,0.6549073241246965
Kepler-444 c,0.6549073241246965
LP 791-18 b,0.6546067707365135
Kepler-1601 b,0.6537499477967453
K2-384 c,0.6527569034552733
Kepler-312 b,0.6525736499897586
Kepler-312 b,0.6525736499897586
Kepler-312 b,0.6525736499897586
Kepler-213 b,0.6522121718616245
Kepler-213 b,0.6522121718616245
Kepler-213 b,0.6522121718616245
Kepler-1222 b,0.6520054510313535
TOI-6086 b,0.6519983467734874
Kepler-1055 b,0.6518695820117738
Kepler-1055 b,0.6518695820117738
Kepler-1055 b,0.6518695820117738
Kepler-1624 b,0.6517169718468707
Kepler-1624 b,0.6517169718468707
Kepler-1095 b,0.651058037886722
Kepler-997 b,0.651058037886722
Kepler-997 b,0.651058037886722
Kepler-997 b,0.651058037886722
Kepler-191 b,0.6506301828567816
Kepler-191 b,0.6506301828567816
Kepler-191 b,0.6506301828567816
Kepler-1692 b,0.6501110061126164
Kepler-1258 b,0.650039779456931
K2-45 b,0.6495424342099654
Kepler-1200 b,0.6493397246190983
Kepler-369 b,0.6489689096313542
Kepler-625 c,0.648911659849396
Kepler-625 c,0.648911659849396
Kepler-625 c,0.648911659849396
Kepler-1297 b,0.6488713867241832
Kepler-225 b,0.6486931729477422
Kepler-353 b,0.6483645457006275
Kepler-1488 c,0.6483140007831644
Kepler-1488 c,0.6483140007831644
Kepler-1488 c,0.6483140007831644
Kepler-345 b,0.6481476321400632
Kepler-197 b,0.6478805250756717
Kepler-910 b,0.6476874498808847
Kepler-115 b,0.6471577333394997
Kepler-115 b,0.6471577333394997
Kepler-115 b,0.6471577333394997
Kepler-1352 b,0.6470257055571481
Kepler-390 b,0.6468224291817063
Kepler-390 b,0.6468224291817063
Kepler-390 b,0.6468224291817063
Kepler-107 b,0.646743245991898
Kepler-1382 b,0.6467219769763388
Kepler-1382 b,0.6467219769763388
Kepler-1382 b,0.6467219769763388
Kepler-197 b,0.6464358106685997
Kepler-197 b,0.6464358106685997
Kepler-197 b,0.6464358106685997
Kepler-197 b,0.6464358106685997
TOI-2096 b,0.6460223206107318
Kepler-1146 b,0.6459131636529382
Kepler-1146 b,0.6459131636529382
Kepler-1146 b,0.6459131636529382
Kepler-1048 b,0.6458794906300949
Kepler-390 b,0.6458177382655744
Kepler-1669 d,0.645557771538674
Kepler-130 b,0.6455395507943894
Kepler-1349 b,0.6455180992336544
Kepler-341 b,0.645497636088139
Kepler-341 b,0.645497636088139
Kepler-341 b,0.645497636088139
Kepler-904 b,0.645497636088139
Kepler-1597 b,0.6451927336636194
Kepler-1597 b,0.6451927336636194
Kepler-1597 b,0.6451927336636194
Kepler-1096 b,0.6445743315038932
K2-257 b,0.6443694624366859
Kepler-1346 b,0.6443270339647386
Kepler-520 c,0.6442704567363431
Kepler-520 c,0.6442704567363431
Kepler-520 c,0.6442704567363431
Kepler-904 b,0.6437420925108823
Kepler-904 b,0.6437420925108823
Kepler-904 b,0.6437420925108823
Kepler-197 b,0.6435703945518315
SPECULOOS-3 b,0.6434220936970206
Kepler-32 f,0.6433760686564876
K2-384 d,0.643334939166143
Kepler-1150 b,0.6432948071980643
Kepler-1376 b,0.6431610500127595
KOI-3503 b,0.6431264154691573
Kepler-26 d,0.6424527906805989
TOI-244 b,0.6424469074875112
Kepler-107 d,0.6422364908335493
Kepler-787 b,0.6421551089607536
Kepler-107 b,0.6419592324367055
Kepler-1598 b,0.6418129351508862
WASP-96 b,0.6417203475342623
Kepler-1597 b,0.6416585452081428
Kepler-1303 b,0.6416096060396143
Kepler-1303 b,0.6416096060396143
Kepler-1303 b,0.6416096060396143
Kepler-345 b,0.6415753691301304
Kepler-374 b,0.6415160321261898
Kepler-374 c,0.6415160321261898
Kepler-374 b,0.6415160321261898
Kepler-374 c,0.6415160321261898
Kepler-374 b,0.6415160321261898
Kepler-374 c,0.6415160321261898
Kepler-220 b,0.6413649274637211
Kepler-220 b,0.6413649274637211
Kepler-220 b,0.6413649274637211
Kepler-783 b,0.6411133873047175
Kepler-1076 b,0.6402461512713251
EPIC 201841433 b,0.6400190515359424
Kepler-109 b,0.6397910191533364
Kepler-1002 b,0.6397520639780025
Kepler-1002 b,0.6397520639780025
Kepler-1002 b,0.6397520639780025
Kepler-450 d,0.6395955146965195
Kepler-450 d,0.6395955146965195
K2-39 b,0.6394146876052157
Kepler-1943 b,0.6392580890997515
Kepler-271 d,0.6390923563950527
Kepler-910 b,0.6389207787810266
Kepler-910 b,0.6389207787810266
Kepler-910 b,0.6389207787810266
Kepler-65 c,0.6388572249916958
Kepler-65 b,0.6388572249916958
Kepler-197 b,0.6388440329138162
Kepler-406 c,0.6388440329138162
Kepler-1351 b,0.6387340547040179
Kepler-124 b,0.6386871546994901
Kepler-106 b,0.6386804869677642
Kepler-334 b,0.6386804869677642
Kepler-32 e,0.6379529540620387
Kepler-134 b,0.6379529540620387
Kepler-107 d,0.6378865867653927
Kepler-107 d,0.6378865867653927
Kepler-107 d,0.6378865867653927
Kepler-107 d,0.6378865867653927
Kepler-1076 b,0.6376661584602872
Kepler-299 b,0.6375865365392811
Kepler-299 b,0.6375865365392811
Kepler-299 b,0.6375865365392811
Kepler-1637 b,0.6375718373286562
Kepler-130 b,0.6374688120571915
Kepler-1178 b,0.6372621005316722
Kepler-124 b,0.6372142811841705
Kepler-1468 c,0.6371035456716956
Kepler-1468 c,0.6371035456716956
Kepler-1468 c,0.6371035456716956
Kepler-1850 b,0.6370714680507313
Kepler-1966 b,0.6369048317136534
Kepler-1966 b,0.6369048317136534
Kepler-1966 b,0.6369048317136534
Kepler-390 b,0.6367599048507354
Kepler-26 d,0.6366565819065237
Kepler-1575 b,0.6365824582832555
Kepler-1575 b,0.6365824582832555
Kepler-1575 b,0.6365824582832555
Kepler-625 c,0.6362620741167963
Kepler-1371 c,0.6362400991141408
Kepler-1178 b,0.6361355554151479
Kepler-1178 b,0.6361355554151479
Kepler-1178 b,0.6361355554151479
Kepler-1982 b,0.6360867541320713
Kepler-1839 b,0.6359627539573041
Kepler-1839 b,0.6359627539573041
Kepler-1839 b,0.6359627539573041
Kepler-185 b,0.635922082186569
Kepler-1203 b,0.63579683717195
TRAPPIST-1 c,0.6357711127406747
TRAPPIST-1 b,0.6357711127406747
Kepler-884 b,0.6353666994098685
Kepler-406 c,0.6353334593255537
Kepler-779 b,0.6351946661813391
Kepler-1559 b,0.6348574290202137
Kepler-1203 b,0.6346389579382218
TOI-771 b,0.6346007738583846
Kepler-158 d,0.634556702338656
Kepler-1603 b,0.6344266324800621
Kepler-134 c,0.6342492649049564
Kepler-1076 b,0.6342304250654112
Kepler-1387 b,0.6339115624103693
Kepler-1387 b,0.6339115624103693
Kepler-1387 b,0.6339115624103693
Kepler-1028 b,0.6337486979474997
Kepler-1028 b,0.6337486979474997
Kepler-1028 b,0.6337486979474997
Kepler-49 d,0.6336652248005001
Kepler-1408 b,0.6335963644897149
Kepler-1408 b,0.6335963644897149
Kepler-1408 b,0.6335963644897149
Kepler-388 b,0.6334524864210205
Kepler-1027 b,0.6334336600601995
Kepler-303 b,0.6333429738195658
Kepler-107 b,0.6331443484029617
Kepler-107 b,0.6331443484029617
Kepler-107 b,0.6331443484029617
Kepler-607 b,0.6328987971218855
Kepler-1907 b,0.6326340464744702
Kepler-1907 b,0.6326340464744702
Kepler-1907 b,0.6326340464744702
Kepler-1373 b,0.6324302966199677
Kepler-1076 b,0.6323894190633126
Kepler-1076 b,0.6323894190633126
Kepler-1076 b,0.6323894190633126
Kepler-49 d,0.63232424736683
Kepler-1537 b,0.6322123637907258
Kepler-653 c,0.6321871136858966
Kepler-653 c,0.6321871136858966
